id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup,season
862,Glenn Whelan,30,2285,0,0.1078665200620889,1,1.3518264442682266,6,21,5,0,M S,Stoke,0,0.1078665200620889,9.216522557660936,8.183302046731114,2016
864,Ibrahim Afellay,12,363,0,0.6516735535115004,0,0.3263599574565887,6,1,0,0,M S,Stoke,0,0.6516735535115004,1.3029339257627726,0.9591436926275492,2016
877,Samir Nasri,1,13,0,0.5359929800033569,0,0.1074796691536903,3,1,0,0,S,Manchester City,0,0.5359929800033569,0.9224931001663208,0.2790203988552093,2016
879,Jonathan Leko,9,99,0,0.0,1,0.1416975753381848,0,2,0,0,S,West Bromwich Albion,0,0.0,0.2491082847118377,0.119962140917778,2016
883,Steven Davis,32,2643,0,2.513381101191044,3,2.8337835567072034,31,32,3,0,M S,Southampton,0,2.513381101191044,13.407804261893034,10.167581405490637,2016
884,Matt Targett,5,373,0,0.0756064299494028,0,0.2909557297825813,2,5,0,0,D,Southampton,0,0.0756064299494028,0.5847086757421494,0.4106647223234176,2016
887,Erik Pieters,36,3151,0,0.7645715428516269,1,1.560951421968639,9,18,4,0,D M S,Stoke,0,0.7645715428516269,9.09391817636788,7.2216797061264515,2016
889,Shay Given,5,450,0,0.0,0,0.0,0,0,1,0,GK,Stoke,0,0.0,0.3320234045386314,0.3320234045386314,2016
892,Stephen Kingsley,13,1038,0,0.1032451447099447,0,0.144740805029869,4,4,0,0,D S,Swansea,0,0.1032451447099447,1.1831473521888256,1.0493587646633389,2016
895,Mathieu Flamini,10,272,0,0.03301802277565,0,0.0785485357046127,1,1,0,0,M S,Crystal Palace,0,0.03301802277565,0.1115665584802627,0.0,2016
896,Jay Fulton,11,700,0,0.0862900726497173,0,0.0750404819846153,3,3,2,0,M S,Swansea,0,0.0862900726497173,1.1918288301676512,1.0529326628893614,2016
900,Adama Traoré,27,1530,0,0.9504911378026007,1,1.444280218333006,11,18,1,0,F M S,Middlesbrough,0,0.9504911378026007,3.723788846284151,1.4596284180879593,2016
902,Sam Byram,18,1237,0,0.256834021769464,1,0.9231842812150716,8,7,5,1,D M S,West Ham,0,0.256834021769464,5.03681543469429,4.57784272916615,2016
909,Brendan Galloway,3,251,0,0.0844403132796287,0,0.0736947879195213,2,1,0,0,D,West Bromwich Albion,0,0.0844403132796287,0.9288630187511444,0.8444227129220963,2016
910,Harrison Reed,3,62,0,0.0,0,0.0,0,0,0,0,M S,Southampton,0,0.0,0.1288532316684723,0.1288532316684723,2016
919,Duncan Watmore,14,1044,0,0.9554283563047647,2,1.6772041926160457,16,11,1,0,F M S,Sunderland,0,0.9554283563047647,3.741595187224448,1.881219193339348,2016
921,Darron Gibson,12,647,0,0.1356788789853453,0,0.0415950156748294,6,2,4,0,M S,Sunderland,0,0.1356788789853453,0.5205936767160892,0.4546894934028387,2016
924,Steven Pienaar,15,815,0,0.7518733963370323,0,0.1657811030745506,4,7,5,1,F M S,Sunderland,0,0.7518733963370323,2.1657442655414343,1.4212049413472414,2016
934,Axel Tuanzebe,4,307,0,0.0403218083083629,0,0.0550887659192085,2,1,0,0,D M,Manchester United,0,0.0403218083083629,0.2715342380106449,0.2477843388915062,2016
935,Kurt Zouma,9,241,0,0.0409401282668113,1,0.5744728446006775,1,1,0,0,D S,Chelsea,0,0.0409401282668113,0.0,0.0,2016
938,Carl Jenkinson,1,84,0,0.0,0,0.0,0,0,0,0,D,Arsenal,0,0.0,0.012359938584268,0.012359938584268,2016
939,Mauro Zárate,3,217,0,0.3138999715447426,0,0.0891497749835252,8,4,0,0,F M,Watford,0,0.3138999715447426,0.4884221330285072,0.1579570770263672,2016
944,Glen Johnson,23,1952,0,0.459941791370511,0,1.4694399908185003,8,11,1,0,D M S,Stoke,0,0.459941791370511,6.955051695927978,5.458873128518462,2016
945,Marc Wilson,4,258,0,0.0140891801565885,0,0.1204100996255874,1,2,3,0,D S,West Bromwich Albion,0,0.0140891801565885,0.099403865635395,0.099403865635395,2016
951,Phil Jones,18,1588,0,0.1069571804255247,0,0.2172712590545416,3,2,2,0,D,Manchester United,0,0.1069571804255247,4.59876910597086,4.381497792899609,2016
967,Mathieu Debuchy,1,15,0,0.0,0,0.0,0,0,0,0,D,Arsenal,0,0.0,0.0,0.0,2016
972,Jerome Sinclair,5,110,0,0.0575342327356338,0,0.0240631885826587,1,1,0,0,F S,Watford,0,0.0575342327356338,0.0240631885826587,0.0,2016
974,Yohan Benalouane,11,925,0,0.355167793110013,0,0.0650375112891197,4,2,4,0,D,Leicester,0,0.355167793110013,0.2869206517934799,0.165158525109291,2016
976,Baily Cargill,1,8,0,0.0,0,0.0,0,0,0,0,S,Bournemouth,0,0.0,0.0,0.0,2016
985,Mason Holgate,18,1378,0,0.3201604560017586,1,1.5726153068244455,6,9,2,0,D M S,Everton,0,0.3201604560017586,5.161693174391985,4.277141850441694,2016
1006,Luke Shaw,11,702,0,0.1930141225457191,1,1.0119867399334908,6,10,1,0,D S,Manchester United,0,0.1930141225457191,3.494982112199068,3.0728422794491053,2016
1013,Sam Field,8,278,0,0.0495008751749992,0,0.1092850118875503,1,3,2,0,M S,West Bromwich Albion,0,0.0495008751749992,0.325926125049591,0.1671402473002672,2016
1017,Matej Vydra,1,1,0,0.0,0,0.0,0,0,0,0,S,Watford,0,0.0,0.0,0.0,2016
1024,Tyrone Mings,7,511,0,0.0331392847001552,0,0.2611019015312195,1,1,0,0,D S,Bournemouth,0,0.0331392847001552,0.846408024430275,0.5853061228990555,2016
1027,Lynden Gooch,11,357,0,0.3314996883273124,0,0.2556929029524326,3,4,3,0,M S,Sunderland,0,0.3314996883273124,0.7110097631812096,0.3795100748538971,2016
1036,Jack Wilshere,29,1955,0,2.166445776820183,2,2.8232511654496197,27,34,4,0,M S,"Arsenal,Bournemouth",0,2.166445776820183,8.226202206686139,4.711438476108015,2016
1039,Jason Denayer,24,1885,0,0.2626845492050051,0,0.1441393531858921,6,2,2,0,D M S,Sunderland,0,0.2626845492050051,2.560315906070173,2.305957345291972,2016
1046,George Honeyman,5,229,0,0.3735337033867836,0,0.1231850311160087,2,2,1,0,M S,Sunderland,0,0.3735337033867836,0.6912440285086632,0.1945253051817417,2016
1047,Will Keane,5,282,0,0.2365868277847767,0,0.1365968510508537,4,3,0,0,F S,Hull,0,0.2365868277847767,0.3517471281811595,0.0795394135639071,2016
1048,Donald Love,12,598,0,0.0502020772546529,1,0.3847512379288673,2,4,1,0,D S,Sunderland,0,0.0502020772546529,1.299625724554062,0.9656939879059792,2016
1050,Ryan Allsop,1,90,0,0.0,0,0.0,0,0,0,0,GK,Bournemouth,0,0.0,0.0,0.0,2016
1055,Aleix García,4,72,0,0.0,0,0.0125627117231488,0,1,0,0,M S,Manchester City,0,0.0,1.430887447670102,1.430887447670102,2016
1070,Sullay Kaikai,1,21,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace,0,0.0,0.0,0.0,2016
1071,Papy Djilobodji,18,1579,0,0.3790952451527118,0,0.0808918625116348,8,1,4,1,D S,Sunderland,0,0.3790952451527118,0.9389829244464636,0.8580910619348288,2016
1084,Jonjoe Kenny,1,11,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0,2016
1642,Simone Zaza,8,460,0,0.9579121740534902,0,0.3290065266191959,16,8,2,0,F S,West Ham,0,0.9579121740534902,1.2106094174087048,0.1212614076212048,2016
1651,Tom Heaton,35,3150,0,0.0,0,0.1396290026605129,0,3,1,0,GK,Burnley,0,0.0,0.7979689734056592,0.7430296996608377,2016
1652,Matthew Lowton,36,3240,0,0.512036825530231,2,1.8188622742891312,6,31,9,0,D,Burnley,0,0.512036825530231,4.557842045091093,2.7797145023942,2016
1662,Aiden O&#039;Neill,3,83,0,0.0589645951986312,0,0.0,1,0,0,0,S,Burnley,0,0.0589645951986312,0.0589645951986312,0.0,2016
1664,Lukas Jutkiewicz,2,9,0,0.0,0,0.0,0,0,0,0,S,Burnley,0,0.0,0.0,0.0,2016
1665,James Tarkowski,19,536,0,0.6106173787266016,0,0.3722442165017128,5,4,1,0,D S,Burnley,0,0.6106173787266016,0.6365044340491295,0.4274325408041477,2016
1667,Paul Robinson,3,270,0,0.0,0,0.0,0,0,0,0,GK,Burnley,0,0.0,0.0513108074665069,0.0513108074665069,2016
1668,Michael Kightly,5,96,0,0.081696979701519,0,0.0,1,0,0,0,M S,Burnley,0,0.081696979701519,0.0,0.0,2016
1669,Marko Grujic,5,31,0,0.2103006420657038,0,0.029634715989232,4,1,1,0,S,Liverpool,0,0.2103006420657038,0.3090548133477568,0.1335334219038486,2016
1670,Steve Mandanda,9,810,0,0.0,0,0.0,0,0,0,0,GK,Crystal Palace,0,0.0,0.5481630507856607,0.5481630507856607,2016
1671,Ezekiel Fryers,8,164,0,0.0,1,0.3745904639363289,0,2,0,0,S,Crystal Palace,0,0.0,0.4371643234044313,0.0625738594681024,2016
1673,Edimilson Fernandes,28,948,0,0.6350165819749236,0,0.2864416809752583,20,6,4,0,M S,West Ham,0,0.6350165819749236,3.281196097843349,2.6476745419204235,2016
1675,Ashley Fletcher,16,329,0,1.03699953481555,0,0.3355152904987335,9,4,2,0,F S,West Ham,0,1.03699953481555,1.5228869579732418,0.2279279585927724,2016
1677,Nathaniel Chalobah,10,152,0,0.0379087030887603,1,0.6755064576864243,1,4,2,0,M S,Chelsea,0,0.0379087030887603,1.4402052760124209,1.3191339373588562,2016
1680,Luis Hernández,4,327,0,0.0,0,0.2169880345463752,0,4,1,0,D S,Leicester,0,0.0,1.1860451009124515,1.021327180787921,2016
1684,David Marshall,16,1440,0,0.0,0,0.0,0,0,0,0,GK,Hull,0,0.0,0.5114621641114354,0.5114621641114354,2016
1685,Ahmed Elmohamady,33,2509,0,0.2188165625557303,2,1.853724705055356,9,26,3,1,D M S,Hull,0,0.2188165625557303,4.169781635515392,3.2680264050140977,2016
1686,Curtis Davies,26,2153,0,0.726786645129323,2,1.0246555134654045,10,2,4,0,D S,Hull,0,0.726786645129323,1.0306773483753204,1.0306773483753204,2016
1696,Markus Henriksen,15,623,0,0.1254808064550161,0,0.1958780270069837,3,3,1,0,M S,Hull,0,0.1254808064550161,0.5049772132188082,0.2456665318459272,2016
1697,Eldin Jakupovic,22,1980,0,0.0,0,0.0,0,0,0,0,GK,Hull,0,0.0,0.6517618969082832,0.6517618969082832,2016
1703,Gökhan Töre,5,245,0,0.287657268345356,1,1.117505580186844,5,6,0,0,F M S,West Ham,0,0.287657268345356,1.2813009768724442,0.123927816748619,2016
1704,Álvaro Arbeloa,3,258,0,0.0176474768668413,0,0.0953858457505703,1,2,3,0,D S,West Ham,0,0.0176474768668413,0.2676495742052793,0.2276765238493681,2016
1705,Víctor Valdés,28,2520,0,0.0,0,0.0,0,0,1,0,GK,Middlesbrough,0,0.0,2.234283898025751,2.234283898025751,2016
1706,Antonio Barragán,26,2195,0,0.084757131524384,0,0.7534759314730763,3,9,5,0,D M,Middlesbrough,0,0.084757131524384,6.089806139469147,5.331351306289434,2016
1708,George Friend,24,1956,0,0.6226177662611008,2,1.1495809685438871,15,11,4,0,D M S,Middlesbrough,0,0.6226177662611008,5.089258146472275,4.46222969237715,2016
1711,Adam Forshaw,34,2711,0,1.3408297840505838,1,2.2291932199150324,28,28,4,0,M S,Middlesbrough,0,1.3408297840505838,7.789723878726363,5.232129208743572,2016
1713,Viktor Fischer,13,434,0,0.8227262161672115,3,1.5478864014148712,12,7,0,0,F M S,Middlesbrough,0,0.8227262161672115,1.8076524306088688,0.533518623560667,2016
1714,Jordan Rhodes,6,207,0,0.6461861245334148,0,0.0888552740216255,6,2,0,0,F S,Middlesbrough,0,0.6461861245334148,0.7350413873791695,0.0395119749009609,2016
1716,Bernardo,11,978,0,0.0222477624192833,0,0.0,2,0,2,0,D S,Middlesbrough,0,0.0222477624192833,1.6679808869957924,1.6542286723852158,2016
1717,Adam Clayton,34,2807,0,0.3151698485016823,2,1.2875209003686905,11,20,10,0,M S,Middlesbrough,0,0.3151698485016823,5.896791704930365,4.714819725602865,2016
1729,Georges-Kévin Nkoudou,8,43,0,0.0626587439328432,0,0.0,2,0,0,0,S,Tottenham,0,0.0626587439328432,0.2630808819085359,0.2004221379756927,2016
1731,Claudio Bravo,22,1970,0,0.0,0,0.0,0,0,0,0,GK,Manchester City,0,0.0,3.0658993124961853,3.0658993124961853,2016
1733,Sam McQueen,13,599,0,0.0281805712729692,0,0.5292292833328247,1,2,0,0,D S,Southampton,0,0.0281805712729692,1.4076798222959042,1.3440465908497572,2016
1735,Jack Stephens,17,1468,0,0.3511763103306293,1,0.9190055541694164,4,4,1,0,D S,Southampton,0,0.3511763103306293,3.621162950992584,2.5788367316126823,2016
1736,Oliver McBurnie,5,69,0,0.0776455327868461,0,0.1045651063323021,2,2,0,0,S,Swansea,0,0.0776455327868461,0.2300121188163757,0.1425895653665065,2016
1739,Eric Bailly,25,2066,0,0.3060207739472389,0,0.0290568601340055,6,1,4,0,D S,Manchester United,0,0.3060207739472389,4.137532663531601,4.011660215444863,2016
1742,Lee Grant,28,2520,0,0.0,0,0.0,0,0,1,0,GK,Stoke,0,0.0,3.763061003759504,3.763061003759504,2016
1745,Josh Tymon,5,331,0,0.0,0,0.0125866280868649,0,1,1,0,D M S,Hull,0,0.0,0.7757114619016647,0.7631248347461224,2016
1747,Kevin Long,3,270,0,0.0246634576469659,0,0.0,1,0,0,0,D,Burnley,0,0.0246634576469659,0.0958438608795404,0.0958438608795404,2016
1748,Lys Mousset,11,254,0,1.523589225485921,0,0.0885770367458462,10,3,0,0,F S,Bournemouth,0,1.523589225485921,2.513379284180701,1.0303754806518557,2016
1749,Rob Holding,9,810,0,0.5570452883839607,0,0.1054677292704582,5,3,3,0,D,Arsenal,0,0.5570452883839607,2.7223838847130537,2.6080967020243406,2016
1750,Ainsley Maitland-Niles,1,1,0,0.0,0,0.0,0,0,0,0,S,Arsenal,0,0.0,0.0,0.0,2016
1752,Fabio,24,1856,0,0.1470823269337415,0,0.7304994454607368,5,16,8,0,D M S,Middlesbrough,0,0.1470823269337415,3.5885244170203805,3.010913921520114,2016
1753,David Nugent,4,36,0,0.0,0,0.0,0,0,0,0,S,Middlesbrough,0,0.0,0.0895430594682693,0.0895430594682693,2016
1754,Joel Asoro,1,7,0,0.0,0,0.0,0,0,0,0,S,Sunderland,0,0.0,0.0,0.0,2016
1757,Nsue,4,326,0,0.122938372194767,0,0.0678600333631038,2,2,0,0,D M,Middlesbrough,0,0.122938372194767,1.404328554868698,1.305261179804802,2016
1760,Arthur Masuaku,13,969,0,0.0472891265526413,1,0.9475541319698096,4,7,1,0,D M S,West Ham,0,0.0472891265526413,2.627853561192751,2.490612093359232,2016
1762,Ovie Ejaria,2,3,0,0.0,0,0.0,0,0,0,0,S,Liverpool,0,0.0,0.113386258482933,0.113386258482933,2016
1764,Ramadan Sobhi,17,840,0,0.594870425760746,1,1.4871756862848995,4,9,2,0,M S,Stoke,0,0.594870425760746,3.717144010588527,2.291360771283508,2016
1765,Jonathan Benteke,1,5,0,0.0224474593997001,0,0.0,1,0,0,0,S,Crystal Palace,0,0.0224474593997001,0.0224474593997001,0.0,2016
1776,Jarrod Bowen,7,168,0,0.3194137997925281,0,0.0,3,0,0,0,M S,Hull,0,0.3194137997925281,0.4158180467784405,0.0964042283594608,2016
1777,Julien Ngoy,5,39,0,0.1273771822452545,0,0.0921394750475883,2,1,0,0,S,Stoke,0,0.1273771822452545,0.2195166572928428,0.0,2016
1782,Albert Adomah,2,119,0,0.384107731282711,0,0.0895430594682693,4,1,0,0,M S,Middlesbrough,0,0.384107731282711,1.3733210191130638,0.9232075810432434,2016
1784,Jérémy Pied,4,119,0,0.096701368689537,0,0.0714898183941841,3,1,0,0,D S,Southampton,0,0.096701368689537,0.5148209854960442,0.4181196168065071,2016
1785,Nampalys Mendy,4,277,0,0.0,0,0.1299368441104889,0,2,1,0,M,Leicester,0,0.0,0.1663767304271459,0.1132722776383161,2016
1787,David Jones,1,88,0,0.0,0,0.0,0,0,1,0,M,Burnley,0,0.0,0.0,0.0,2016
1789,Lewis Cook,6,432,0,0.1000345014035701,2,0.4739295756444335,5,6,1,0,M S,Bournemouth,0,0.1000345014035701,2.256874579936266,1.7665088512003422,2016
1791,Trent Alexander-Arnold,7,165,0,0.2043776847422123,0,0.0303824953734874,3,1,0,0,D M S,Liverpool,0,0.2043776847422123,0.2775170505046844,0.0427568703889846,2016
1942,Martín Cáceres,1,90,0,0.0255059543997049,0,0.0,1,0,0,0,D,Southampton,0,0.0255059543997049,0.1759916543960571,0.1759916543960571,2016
3231,Kamil Grosicki,15,1145,0,2.0349293146282434,3,3.488164080306888,29,23,1,0,M S,Hull,0,2.0349293146282434,4.849023193120956,0.5821809805929661,2016
4401,Emiliano Martinez,2,180,0,0.0,0,0.0,0,0,0,0,GK,Arsenal,0,0.0,0.1645911708474159,0.1645911708474159,2016
4441,Matthew James,1,1,0,0.0,0,0.0,0,0,0,0,S,Leicester,0,0.0,0.0,0.0,2016
5548,Andrew Eleftheriou,1,52,0,0.0,0,0.0485430657863616,0,1,0,0,S,Watford,0,0.0,0.0,0.0,2016
5550,Evandro,11,581,0,0.1212320076301693,0,0.7039097622036934,3,11,1,0,M S,Hull,0,0.1212320076301693,0.6327422354370356,0.3589748945087194,2016
5551,Omar Elabdellaoui,8,616,0,0.0,0,0.1120545752346515,0,4,0,0,D M S,Hull,0,0.0,0.9814699329435824,0.9345788564532996,2016
5553,Declan Rice,1,1,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0773535594344139,0.0773535594344139,2016
5554,Luciano Narsingh,13,400,0,0.1758510917425155,3,0.6974842622876167,2,7,0,0,F S,Swansea,0,0.1758510917425155,1.5234710276126862,0.7816400416195393,2016
5557,Ben Woodburn,5,83,0,0.0747346580028534,0,0.0,2,0,0,0,M S,Liverpool,0,0.0747346580028534,0.0811076089739799,0.0189105700701475,2016
5558,Brandon Mason,2,111,0,0.0,0,0.0,0,0,0,0,D S,Watford,0,0.0,0.0,0.0,2016
5559,Dion Pereira,2,19,0,0.0,0,0.0425822287797927,0,1,0,0,S,Watford,0,0.0,0.0425822287797927,0.0,2016
5560,Scott McTominay,2,94,0,0.0363676063716411,0,0.1549496501684188,1,1,1,0,M S,Manchester United,0,0.0363676063716411,0.266208291053772,0.111258640885353,2016
5563,Daniel Agyei,3,20,0,0.0976220890879631,0,0.0,2,0,0,0,S,Burnley,0,0.0976220890879631,0.0976220890879631,0.0,2016
5565,Josh Sims,7,199,0,0.5632532201707363,1,0.8554526474326849,5,2,0,0,F S,Southampton,0,0.5632532201707363,1.8120405450463293,0.7710544969886541,2016
5571,Filip Lesniak,1,3,0,0.0,1,0.0845537856221199,0,1,0,0,S,Tottenham,0,0.0,0.2658766508102417,0.1813228577375412,2016
5574,Demetri Mitchell,1,90,0,0.0,0,0.0567774027585983,0,2,0,0,D,Manchester United,0,0.0,0.1809992641210556,0.1809992641210556,2016
5575,Joel Pereira,1,90,0,0.0,0,0.0,0,0,0,0,GK,Manchester United,0,0.0,0.2117270529270172,0.2117270529270172,2016
5576,James Husband,1,62,0,0.0,0,0.0,0,0,0,0,D,Middlesbrough,0,0.0,0.1569336950778961,0.1569336950778961,2016
5586,Michael Folivi,1,6,0,0.0,0,0.0,0,0,0,0,S,Watford,0,0.0,0.0,0.0,2016
5598,Angel Gomes,1,1,0,0.0,0,0.0,0,0,0,0,S,Manchester United,0,0.0,0.0,0.0,2016
5601,Matt Worthington,1,14,0,0.0,0,0.0,0,0,0,0,S,Bournemouth,0,0.0,0.0,0.0,2016
1250,Mohamed Salah,36,2954,32,25.13650297001004,10,8.344477602280676,143,62,1,0,F M S,Liverpool,31,23.6141653098166,35.301465447992086,5.898578152060509,2017
647,Harry Kane,37,3094,30,26.859890587627888,2,3.8204412199556823,183,34,5,0,F S,Tottenham,28,24.576384104788303,28.51526607386768,7.961634367704391,2017
619,Sergio Agüero,25,1985,21,18.56861797720194,6,6.533229699358344,95,39,2,0,F S,Manchester City,17,15.523942567408085,23.707814872264866,7.512718818150461,2017
755,Jamie Vardy,37,3269,20,15.266967067494988,1,3.6308264825493097,70,33,3,0,F,Leicester,15,10.699990747496486,15.584633570164442,1.9777417127043009,2017
618,Raheem Sterling,33,2594,18,18.82996733859181,11,8.844115875661373,87,55,3,1,F S,Manchester City,17,18.06879848614335,33.65671702474356,12.149656612426044,2017
594,Romelu Lukaku,34,2869,16,15.468220829963684,7,5.473206410184503,86,33,4,0,F S,Manchester United,16,14.707051992416382,24.643031921237707,7.161954903975129,2017
482,Roberto Firmino,37,2814,15,10.763707412406802,7,7.67842498794198,84,56,1,0,F M S,Liverpool,14,10.00253858976066,27.837451616302133,12.625402934849262,2017
3277,Alexandre Lacazette,32,2235,14,13.83124102279544,4,4.839554825797677,67,36,1,0,F S,Arsenal,12,12.308903332799671,20.898551642894745,6.228630402125418,2017
5543,Gabriel Jesus,29,1692,13,15.36618898808956,3,2.307675359770656,55,18,6,0,F S,Manchester City,13,13.843851312994955,20.56147326901555,6.5146970227360725,2017
453,Son Heung-Min,37,2315,12,11.021603035740554,6,6.592509059235454,75,38,0,0,F M S,Tottenham,12,11.021603035740554,22.61797249224037,6.259736826643348,2017
701,Eden Hazard,34,2451,12,8.212463462725282,4,7.303086698055267,71,84,2,0,F M S,Chelsea,10,6.690125757828355,19.691347554326057,9.2949508279562,2017
750,Riyad Mahrez,36,2977,12,6.61353119648993,10,7.55104211345315,74,57,2,0,F M S,Leicester,12,6.61353119648993,15.855960881337523,6.466544289141893,2017
882,Glenn Murray,35,2204,12,12.380600898526607,0,1.2383797569200397,52,16,9,0,F S,Brighton,8,7.813587754033506,8.483370034955442,1.6577221099287271,2017
865,Marko Arnautovic,31,2343,11,9.801481921225786,6,4.447798945009708,71,34,5,1,F M S,West Ham,11,9.801481921225786,13.037374045699837,2.6873114239424467,2017
1804,Álvaro Morata,31,2069,11,13.904703490436075,6,3.5832394156605005,79,36,7,0,F M S,Chelsea,11,13.904703490436075,17.912706471979618,2.9470131658017635,2017
318,Pierre-Emerick Aubameyang,13,1056,10,9.17437779903412,4,1.2641484700143335,31,13,0,0,F S,Arsenal,9,7.652040150016546,10.671040249988437,2.366455566138029,2017
337,Leroy Sané,32,2421,10,6.24107522983104,15,9.04887653980404,56,58,4,0,F M S,Manchester City,10,6.24107522983104,19.683995423838496,11.8986874576658,2017
629,Wayne Rooney,31,2301,10,8.905443045310676,2,2.281340353190899,45,34,5,0,F M S,Everton,7,4.338429889641702,8.366078531369567,4.465429299511015,2017
646,Christian Eriksen,37,3239,10,7.245938941836357,10,11.893049443140626,96,95,0,0,M,Tottenham,10,7.245938941836357,27.00611260905862,15.511445418931544,2017
838,Sadio Mané,29,2230,10,11.518153592944143,7,5.250221345573664,70,49,3,1,F M S,Liverpool,10,11.518153592944143,21.158787678927183,6.351253589615226,2017
4456,Chris Wood,24,1639,10,7.639506213366985,1,0.6027078554034233,40,11,1,0,F S,Burnley,10,7.639506213366985,7.594883928075433,1.022325236350298,2017
5549,Luka Milivojevic,36,3087,10,7.874588200822473,1,1.2642450630664823,42,21,8,0,M S,Crystal Palace,3,1.785385170020163,8.746629861183465,8.064285509288311,2017
498,Alexis Sánchez,31,2562,9,11.422602553851902,6,7.917655121535063,88,77,5,0,F M S,"Arsenal,Manchester United",8,9.900264878757298,22.282545514404774,9.066157701425254,2017
522,Wilfried Zaha,29,2551,9,9.735278444364669,3,5.296256110072136,64,53,5,0,F M S,Crystal Palace,9,9.735278444364669,16.14480810239911,3.00129756052047,2017
553,Anthony Martial,30,1589,9,6.301933970302343,5,5.435461966320872,49,33,1,0,F M S,Manchester United,8,5.540765132755041,13.706218170002105,5.228315457701683,2017
617,David Silva,29,2442,9,9.241164376959205,11,8.82798683270812,54,61,5,0,M S,Manchester City,9,9.241164376959205,30.25495454110205,18.98137961141765,2017
645,Dele Alli,36,2991,9,10.104957189410923,10,8.836119271814823,69,64,7,0,F M S,Tottenham,9,10.104957189410923,23.885979956015944,8.14344278536737,2017
4422,Ashley Barnes,36,2143,9,6.560562789440155,0,1.5027274526655674,61,17,10,0,F M S,Burnley,9,6.560562789440155,8.709057147614658,1.9067803481593728,2017
191,Chicharito,28,1524,8,5.248028546571732,0,1.422036468051374,29,21,3,0,F S,West Ham,8,5.248028546571732,6.960864821448922,1.803986500017345,2017
447,Kevin De Bruyne,37,3103,8,5.4017304321751,16,13.101720079779623,93,105,2,0,M S,Manchester City,8,5.4017304321751,33.50091540813446,22.89996365457773,2017
465,Joshua King,33,2458,8,6.555599365383387,3,4.888207009062171,51,38,3,0,F M S,Bournemouth,6,5.033261656761169,9.640528094954789,3.6070545027032495,2017
468,Callum Wilson,28,2007,8,7.619610041379929,2,1.5524410009384155,54,18,0,0,F S,Bournemouth,8,7.619610041379929,9.413971451111138,2.697103791870177,2017
558,Jesse Lingard,33,1836,8,8.048349030315876,5,3.581981850787997,56,26,2,0,F M S,Manchester United,8,8.048349030315876,13.909841664135456,5.560849579051137,2017
599,Oumar Niasse,22,1075,8,7.417298145592213,2,1.54713324457407,37,11,2,0,F S,Everton,8,7.417298145592213,9.197526078671215,1.3837399259209633,2017
770,Ayoze Pérez,36,2502,8,6.864802069962025,5,5.451955586671829,60,36,3,0,F M S,Newcastle United,8,6.864802069962025,14.1159591935575,6.333310326561332,2017
888,Xherdan Shaqiri,36,3066,8,4.985688297078013,7,6.87552744615823,69,76,5,0,F M,Stoke,8,4.22451944462955,11.416415916755795,5.910622897557914,2017
239,Pascal Groß,38,2979,7,3.335027128458023,8,8.656005831435323,43,81,2,0,F M S,Brighton,6,2.573858298361301,12.21007040143013,5.4259272236377,2017
488,Philippe Coutinho,14,1132,7,3.6399389542639256,6,4.951587982475758,54,40,0,0,F M S,Liverpool,7,3.6399389542639256,9.052257478237152,3.709002366289496,2017
502,Olivier Giroud,29,953,7,7.604713529348373,1,3.0130643099546432,47,20,0,0,F S,"Arsenal,Chelsea",7,7.604713529348373,10.695791564881802,1.6444561406970024,2017
504,Aaron Ramsey,24,1849,7,6.840767364948988,8,5.922472320497036,56,28,0,0,M S,Arsenal,7,6.840767364948988,19.13112424314022,11.193582858890297,2017
556,Marcus Rashford,35,1792,7,5.530901059508324,5,4.597065225243568,62,22,3,0,F M S,Manchester United,7,5.530901059508324,10.888660445809364,2.578550947830081,2017
672,Jordan Ayew,36,2862,7,6.851809272542596,2,1.9186684098094704,65,16,2,1,F M S,Swansea,6,6.0906404396519065,8.016540210694075,1.894832988269627,2017
813,Salomón Rondón,36,2781,7,6.871560767292976,3,2.6148639917373657,78,23,4,0,F S,West Bromwich Albion,7,6.871560767292976,10.665166744962336,3.4010699428617954,2017
844,Jay Rodriguez,37,2845,7,7.642788367345929,1,1.8346650339663029,69,21,2,0,F M S,West Bromwich Albion,6,6.881619529798627,8.146990897133946,1.5642688274383545,2017
848,Charlie Austin,24,1023,7,7.720574729144573,0,0.6937102861702442,47,4,2,0,F S,Southampton,6,6.959405891597271,6.5175684886053205,1.2118305014446378,2017
1621,Marcos Alonso,33,2869,7,4.369033532217145,2,3.057155713438988,65,34,6,0,M,Chelsea,7,4.369033532217145,12.986705735325812,8.145295701920986,2017
1726,Abdoulaye Doucouré,37,3326,7,3.106085399165749,3,2.393647343851626,46,40,10,0,M,Watford,7,3.106085399165749,11.492404110729694,7.35497585311532,2017
3800,Steve Mounie,28,1850,7,5.80149868875742,1,1.6073057148605585,49,16,2,0,F S,Huddersfield,7,5.80149868875742,7.001166325062513,1.809567122720182,2017
